market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
DHAVANGERE(KNT),September,2012,12730,290,840,562,KNT,DHAVANGERE,Sep-12
DHAVANGERE(KNT),September,2013,20450,1111,3342,2253,KNT,DHAVANGERE,Sep-13
DHAVANGERE(KNT),September,2014,17430,355,1545,950,KNT,DHAVANGERE,Sep-14
DHAVANGERE(KNT),September,2015,31500,1384,3958,2671,KNT,DHAVANGERE,Sep-15
DHAVANGERE(KNT),October,2002,62367,116,637,379,KNT,DHAVANGERE,Oct-02
DHAVANGERE(KNT),October,2003,41892,179,859,538,KNT,DHAVANGERE,Oct-03
DHAVANGERE(KNT),October,2004,23095,66,453,249,KNT,DHAVANGERE,Oct-04
DHAVANGERE(KNT),October,2005,25665,129,1245,660,KNT,DHAVANGERE,Oct-05
DHAVANGERE(KNT),October,2006,22120,100,456,402,KNT,DHAVANGERE,Oct-06
DHAVANGERE(KNT),October,2007,5750,514,1048,748,KNT,DHAVANGERE,Oct-07
DHAVANGERE(KNT),October,2008,23989,210,701,488,KNT,DHAVANGERE,Oct-08
DHAVANGERE(KNT),October,2009,32035,468,1288,881,KNT,DHAVANGERE,Oct-09
DHAVANGERE(KNT),October,2010,26550,637,1529,1074,KNT,DHAVANGERE,Oct-10
DHAVANGERE(KNT),October,2011,20920,329,1006,818,KNT,DHAVANGERE,Oct-11
DHAVANGERE(KNT),October,2012,19150,283,1003,640,KNT,DHAVANGERE,Oct-12
DHAVANGERE(KNT),October,2013,19120,1022,3911,2464,KNT,DHAVANGERE,Oct-13
DHAVANGERE(KNT),October,2014,18000,282,1512,891,KNT,DHAVANGERE,Oct-14
DHAVANGERE(KNT),October,2015,36035,395,2821,1613,KNT,DHAVANGERE,Oct-15
DHAVANGERE(KNT),November,2002,33266,124,609,379,KNT,DHAVANGERE,Nov-02
DHAVANGERE(KNT),November,2003,23639,109,849,493,KNT,DHAVANGERE,Nov-03
DHAVANGERE(KNT),November,2004,26470,60,443,240,KNT,DHAVANGERE,Nov-04
DHAVANGERE(KNT),November,2005,20219,152,1264,711,KNT,DHAVANGERE,Nov-05
DHAVANGERE(KNT),November,2006,18745,76,461,367,KNT,DHAVANGERE,Nov-06
DHAVANGERE(KNT),November,2007,5980,504,960,714,KNT,DHAVANGERE,Nov-07
DHAVANGERE(KNT),November,2008,26200,620,1305,945,KNT,DHAVANGERE,Nov-08
DHAVANGERE(KNT),November,2009,27936,619,1580,1101,KNT,DHAVANGERE,Nov-09
DHAVANGERE(KNT),November,2010,19800,622,2111,1361,KNT,DHAVANGERE,Nov-10
DHAVANGERE(KNT),November,2011,26570,352,1057,807,KNT,DHAVANGERE,Nov-11
DHAVANGERE(KNT),November,2012,20200,382,1397,874,KNT,DHAVANGERE,Nov-12
DHAVANGERE(KNT),November,2013,15950,1111,3205,2145,KNT,DHAVANGERE,Nov-13
DHAVANGERE(KNT),November,2014,32220,308,1492,903,KNT,DHAVANGERE,Nov-14
DHAVANGERE(KNT),November,2015,10450,493,2533,1547,KNT,DHAVANGERE,Nov-15
DHAVANGERE(KNT),December,2002,21917,108,442,285,KNT,DHAVANGERE,Dec-02
DHAVANGERE(KNT),December,2003,5452,166,838,508,KNT,DHAVANGERE,Dec-03
DHAVANGERE(KNT),December,2004,13818,50,399,222,KNT,DHAVANGERE,Dec-04
DHAVANGERE(KNT),December,2005,15569,103,748,450,KNT,DHAVANGERE,Dec-05
DHAVANGERE(KNT),December,2006,12690,117,731,455,KNT,DHAVANGERE,Dec-06
DHAVANGERE(KNT),December,2007,5530,466,743,609,KNT,DHAVANGERE,Dec-07
DHAVANGERE(KNT),December,2008,20500,450,1322,897,KNT,DHAVANGERE,Dec-08
DHAVANGERE(KNT),December,2009,21373,810,1931,1385,KNT,DHAVANGERE,Dec-09
DHAVANGERE(KNT),December,2010,20050,987,3313,2213,KNT,DHAVANGERE,Dec-10
DHAVANGERE(KNT),December,2011,16950,307,825,627,KNT,DHAVANGERE,Dec-11
DHAVANGERE(KNT),December,2012,26050,426,1574,999,KNT,DHAVANGERE,Dec-12
DHAVANGERE(KNT),December,2013,17880,653,1906,1274,KNT,DHAVANGERE,Dec-13
DHAVANGERE(KNT),December,2014,20741,421,1889,1182,KNT,DHAVANGERE,Dec-14
DHAVANGERE(KNT),December,2015,14890,357,1765,1052,KNT,DHAVANGERE,Dec-15
DHULIA(MS),January,2002,29700,36,339,213,MS,DHULIA,Jan-02
DHULIA(MS),January,2003,48050,42,194,136,MS,DHULIA,Jan-03
DHULIA(MS),January,2004,10380,175,804,705,MS,DHULIA,Jan-04
DHULIA(MS),January,2005,25081,29,309,239,MS,DHULIA,Jan-05
DHULIA(MS),January,2006,26960,59,348,278,MS,DHULIA,Jan-06
DHULIA(MS),January,2007,71263,189,1011,848,MS,DHULIA,Jan-07
DHULIA(MS),January,2008,13756,47,282,185,MS,DHULIA,Jan-08
DHULIA(MS),January,2010,69593,124,1531,977,MS,DHULIA,Jan-10
DHULIA(MS),January,2011,36705,433,3119,2647,MS,DHULIA,Jan-11
DHULIA(MS),January,2012,32205,93,476,337,MS,DHULIA,Jan-12
DHULIA(MS),January,2013,11228,450,1806,1494,MS,DHULIA,Jan-13
DHULIA(MS),January,2014,105809,165,1088,854,MS,DHULIA,Jan-14
DHULIA(MS),January,2015,73344,163,1325,1063,MS,DHULIA,Jan-15
DHULIA(MS),January,2016,98405,225,1268,976,MS,DHULIA,Jan-16
DHULIA(MS),February,2002,30009,27,243,168,MS,DHULIA,Feb-02
DHULIA(MS),February,2003,35630,25,247,158,MS,DHULIA,Feb-03
DHULIA(MS),February,2004,10807,128,739,624,MS,DHULIA,Feb-04
DHULIA(MS),February,2005,4867,27,281,204,MS,DHULIA,Feb-05
DHULIA(MS),February,2006,21060,58,250,207,MS,DHULIA,Feb-06
DHULIA(MS),February,2007,35570,197,1085,923,MS,DHULIA,Feb-07
DHULIA(MS),February,2008,13750,50,300,197,MS,DHULIA,Feb-08
DHULIA(MS),February,2009,21404,257,1148,951,MS,DHULIA,Feb-09
DHULIA(MS),February,2010,42486,98,1200,864,MS,DHULIA,Feb-10
DHULIA(MS),February,2011,29583,227,1110,912,MS,DHULIA,Feb-11
DHULIA(MS),February,2012,19072,100,450,303,MS,DHULIA,Feb-12
DHULIA(MS),February,2013,659,500,1730,1500,MS,DHULIA,Feb-13
DHULIA(MS),February,2014,45045,107,779,606,MS,DHULIA,Feb-14
DHULIA(MS),February,2015,35425,273,1663,1350,MS,DHULIA,Feb-15
DHULIA(MS),February,2016,72355,119,848,653,MS,DHULIA,Feb-16
DHULIA(MS),March,2002,11650,29,237,174,MS,DHULIA,Mar-02
DHULIA(MS),March,2004,4500,90,390,300,MS,DHULIA,Mar-04
DHULIA(MS),March,2005,12345,45,277,217,MS,DHULIA,Mar-05
DHULIA(MS),March,2006,18465,49,229,177,MS,DHULIA,Mar-06
DHULIA(MS),March,2007,53867,178,722,616,MS,DHULIA,Mar-07
DHULIA(MS),March,2008,39940,50,354,258,MS,DHULIA,Mar-08
DHULIA(MS),March,2009,16184,213,748,618,MS,DHULIA,Mar-09
DHULIA(MS),March,2010,68633,95,707,573,MS,DHULIA,Mar-10
DHULIA(MS),March,2011,30565,100,620,474,MS,DHULIA,Mar-11
DHULIA(MS),March,2012,14068,100,435,290,MS,DHULIA,Mar-12
DHULIA(MS),March,2013,60708,292,1122,915,MS,DHULIA,Mar-13
DHULIA(MS),March,2014,48381,127,948,698,MS,DHULIA,Mar-14
DHULIA(MS),March,2015,51128,264,1435,1164,MS,DHULIA,Mar-15
DHULIA(MS),April,2002,23000,28,183,138,MS,DHULIA,Apr-02
DHULIA(MS),April,2004,3200,75,336,285,MS,DHULIA,Apr-04
DHULIA(MS),April,2005,18562,28,278,197,MS,DHULIA,Apr-05
DHULIA(MS),April,2006,17960,45,227,156,MS,DHULIA,Apr-06
DHULIA(MS),April,2007,53504,119,482,392,MS,DHULIA,Apr-07
DHULIA(MS),April,2008,41100,50,306,236,MS,DHULIA,Apr-08
DHULIA(MS),April,2009,51000,92,566,459,MS,DHULIA,Apr-09
DHULIA(MS),April,2010,86063,94,509,412,MS,DHULIA,Apr-10
DHULIA(MS),April,2011,28517,100,564,406,MS,DHULIA,Apr-11
DHULIA(MS),April,2012,33376,100,499,362,MS,DHULIA,Apr-12
DHULIA(MS),April,2013,171928,214,918,757,MS,DHULIA,Apr-13
DHULIA(MS),April,2014,41766,186,933,670,MS,DHULIA,Apr-14
DHULIA(MS),April,2015,79622,183,1159,821,MS,DHULIA,Apr-15
DHULIA(MS),May,2002,25040,42,205,151,MS,DHULIA,May-02
DHULIA(MS),May,2004,24664,33,307,208,MS,DHULIA,May-04
DHULIA(MS),May,2005,6288,27,279,213,MS,DHULIA,May-05
DHULIA(MS),May,2006,35383,49,189,143,MS,DHULIA,May-06
DHULIA(MS),May,2007,66050,83,553,440,MS,DHULIA,May-07
DHULIA(MS),May,2008,67500,50,259,191,MS,DHULIA,May-08
DHULIA(MS),May,2009,44607,63,548,412,MS,DHULIA,May-09
DHULIA(MS),May,2010,45812,82,519,378,MS,DHULIA,May-10
DHULIA(MS),May,2011,22442,100,531,415,MS,DHULIA,May-11
DHULIA(MS),May,2012,68099,100,384,283,MS,DHULIA,May-12
DHULIA(MS),May,2013,75561,145,886,736,MS,DHULIA,May-13
DHULIA(MS),May,2014,205688,100,979,720,MS,DHULIA,May-14
DHULIA(MS),May,2015,63087,150,1294,908,MS,DHULIA,May-15
DHULIA(MS),June,2002,20600,53,303,242,MS,DHULIA,Jun-02
DHULIA(MS),June,2004,2400,25,423,285,MS,DHULIA,Jun-04
DHULIA(MS),June,2006,11623,52,306,244,MS,DHULIA,Jun-06
DHULIA(MS),June,2007,18341,193,857,743,MS,DHULIA,Jun-07
DHULIA(MS),June,2008,14997,50,431,307,MS,DHULIA,Jun-08
DHULIA(MS),June,2009,27158,131,747,625,MS,DHULIA,Jun-09
DHULIA(MS),June,2010,28533,100,634,459,MS,DHULIA,Jun-10
DHULIA(MS),June,2011,7953,100,755,522,MS,DHULIA,Jun-11
DHULIA(MS),June,2012,45420,100,543,398,MS,DHULIA,Jun-12
DHULIA(MS),June,2013,58100,384,1547,1260,MS,DHULIA,Jun-13
DHULIA(MS),June,2014,99051,242,1618,1235,MS,DHULIA,Jun-14
DHULIA(MS),June,2015,30016,290,1753,1427,MS,DHULIA,Jun-15
DHULIA(MS),July,2002,13920,85,363,310,MS,DHULIA,Jul-02
DHULIA(MS),July,2004,1400,63,410,303,MS,DHULIA,Jul-04
DHULIA(MS),July,2005,9200,58,449,381,MS,DHULIA,Jul-05
DHULIA(MS),July,2007,13135,228,895,793,MS,DHULIA,Jul-07
DHULIA(MS),July,2008,25589,90,676,569,MS,DHULIA,Jul-08
DHULIA(MS),July,2009,36056,145,667,555,MS,DHULIA,Jul-09
DHULIA(MS),July,2010,28477,117,748,546,MS,DHULIA,Jul-10
DHULIA(MS),July,2011,11703,183,871,679,MS,DHULIA,Jul-11
DHULIA(MS),July,2012,52893,100,616,507,MS,DHULIA,Jul-12
DHULIA(MS),July,2013,44208,591,2344,1995,MS,DHULIA,Jul-13
DHULIA(MS),July,2014,41322,417,2135,1722,MS,DHULIA,Jul-14
DHULIA(MS),July,2015,32856,425,2353,1925,MS,DHULIA,Jul-15
DHULIA(MS),August,2002,7075,105,455,395,MS,DHULIA,Aug-02
DHULIA(MS),August,2004,666,48,403,299,MS,DHULIA,Aug-04
DHULIA(MS),August,2005,12250,86,689,602,MS,DHULIA,Aug-05
DHULIA(MS),August,2007,7516,384,1206,1049,MS,DHULIA,Aug-07
DHULIA(MS),August,2008,34165,96,814,693,MS,DHULIA,Aug-08
DHULIA(MS),August,2009,23494,100,706,586,MS,DHULIA,Aug-09
DHULIA(MS),August,2010,4895,117,1020,850,MS,DHULIA,Aug-10
DHULIA(MS),August,2011,24914,167,1122,928,MS,DHULIA,Aug-11
DHULIA(MS),August,2012,30230,104,705,581,MS,DHULIA,Aug-12
DHULIA(MS),August,2013,13019,800,4026,3615,MS,DHULIA,Aug-13
DHULIA(MS),August,2014,30874,300,1673,1414,MS,DHULIA,Aug-14
DHULIA(MS),August,2015,14786,950,4288,3767,MS,DHULIA,Aug-15
DHULIA(MS),September,2002,3525,115,451,396,MS,DHULIA,Sep-02
DHULIA(MS),September,2003,2600,25,890,550,MS,DHULIA,Sep-03
DHULIA(MS),September,2004,2972,65,435,340,MS,DHULIA,Sep-04
DHULIA(MS),September,2005,5685,116,943,853,MS,DHULIA,Sep-05
DHULIA(MS),September,2006,4733,58,316,251,MS,DHULIA,Sep-06
DHULIA(MS),September,2007,7141,245,1482,1176,MS,DHULIA,Sep-07
DHULIA(MS),September,2008,13585,58,626,511,MS,DHULIA,Sep-08
DHULIA(MS),September,2009,23198,60,748,605,MS,DHULIA,Sep-09
DHULIA(MS),September,2010,20762,176,1373,1107,MS,DHULIA,Sep-10
DHULIA(MS),September,2011,25375,108,1084,875,MS,DHULIA,Sep-11
DHULIA(MS),September,2012,23629,100,614,481,MS,DHULIA,Sep-12
DHULIA(MS),September,2013,10481,853,4762,4064,MS,DHULIA,Sep-13
DHULIA(MS),September,2014,41299,207,1445,1202,MS,DHULIA,Sep-14
DHULIA(MS),September,2015,14681,981,4468,3672,MS,DHULIA,Sep-15
DHULIA(MS),October,2002,51800,150,624,528,MS,DHULIA,Oct-02
DHULIA(MS),October,2004,15180,52,557,349,MS,DHULIA,Oct-04
DHULIA(MS),October,2005,38612,112,1318,1140,MS,DHULIA,Oct-05
DHULIA(MS),October,2006,6661,60,476,356,MS,DHULIA,Oct-06
DHULIA(MS),October,2007,26172,269,1454,959,MS,DHULIA,Oct-07
DHULIA(MS),October,2008,3209,109,695,574,MS,DHULIA,Oct-08
DHULIA(MS),October,2009,42174,197,1529,1276,MS,DHULIA,Oct-09
DHULIA(MS),October,2010,36673,309,1601,1247,MS,DHULIA,Oct-10
DHULIA(MS),October,2011,29888,150,1158,793,MS,DHULIA,Oct-11
DHULIA(MS),October,2012,33878,108,1076,778,MS,DHULIA,Oct-12
DHULIA(MS),October,2013,99687,465,4461,3280,MS,DHULIA,Oct-13
DHULIA(MS),October,2014,39804,341,1778,1465,MS,DHULIA,Oct-14
DHULIA(MS),October,2015,89268,493,3275,2471,MS,DHULIA,Oct-15
DHULIA(MS),November,2002,120500,156,439,371,MS,DHULIA,Nov-02
DHULIA(MS),November,2003,4500,100,563,440,MS,DHULIA,Nov-03
DHULIA(MS),November,2004,16379,35,431,313,MS,DHULIA,Nov-04
DHULIA(MS),November,2005,94513,213,1132,964,MS,DHULIA,Nov-05
DHULIA(MS),November,2006,76512,54,683,370,MS,DHULIA,Nov-06
DHULIA(MS),November,2007,16000,323,917,750,MS,DHULIA,Nov-07
DHULIA(MS),November,2009,102727,195,1625,1368,MS,DHULIA,Nov-09
DHULIA(MS),November,2010,19401,200,1765,1218,MS,DHULIA,Nov-10
DHULIA(MS),November,2011,109858,308,1020,810,MS,DHULIA,Nov-11
DHULIA(MS),November,2012,53941,138,1414,1156,MS,DHULIA,Nov-12
DHULIA(MS),November,2013,142775,624,3674,2703,MS,DHULIA,Nov-13
DHULIA(MS),November,2014,151602,492,1681,1359,MS,DHULIA,Nov-14
DHULIA(MS),November,2015,195991,508,2185,1627,MS,DHULIA,Nov-15
DHULIA(MS),December,2002,82400,91,341,274,MS,DHULIA,Dec-02
DHULIA(MS),December,2003,27020,186,690,579,MS,DHULIA,Dec-03
DHULIA(MS),December,2004,17606,40,375,289,MS,DHULIA,Dec-04
DHULIA(MS),December,2005,70464,150,578,497,MS,DHULIA,Dec-05
DHULIA(MS),December,2006,98213,92,761,614,MS,DHULIA,Dec-06
DHULIA(MS),December,2007,39659,120,635,495,MS,DHULIA,Dec-07
DHULIA(MS),December,2008,47572,238,1224,1044,MS,DHULIA,Dec-08
DHULIA(MS),December,2009,128970,115,1592,1001,MS,DHULIA,Dec-09
DHULIA(MS),December,2010,42753,427,3037,2228,MS,DHULIA,Dec-10
DHULIA(MS),December,2011,107069,167,708,546,MS,DHULIA,Dec-11
DHULIA(MS),December,2012,27866,225,1338,1138,MS,DHULIA,Dec-12
DHULIA(MS),December,2013,132257,358,1573,1215,MS,DHULIA,Dec-13
DHULIA(MS),December,2014,102974,275,1586,1266,MS,DHULIA,Dec-14
DHULIA(MS),December,2015,113557,333,1424,1118,MS,DHULIA,Dec-15
DINDIGUL(TN),January,2002,17130,271,514,402,TN,DINDIGUL,Jan-02
DINDIGUL(TN),January,2003,16050,283,499,438,TN,DINDIGUL,Jan-03
DINDIGUL(TN),January,2005,1560,450,650,580,TN,DINDIGUL,Jan-05
DINDIGUL(TN),January,2006,6450,325,688,581,TN,DINDIGUL,Jan-06
DINDIGUL(TN),January,2010,19215,1674,2943,2308,TN,DINDIGUL,Jan-10
DINDIGUL(TN),January,2014,38400,1067,1547,1303,TN,DINDIGUL,Jan-14
DINDIGUL(TN),January,2015,27300,1164,2182,1673,TN,DINDIGUL,Jan-15
DINDIGUL(TN),February,2002,12660,209,435,339,TN,DINDIGUL,Feb-02
DINDIGUL(TN),February,2003,5710,253,440,383,TN,DINDIGUL,Feb-03
DINDIGUL(TN),February,2005,12280,422,610,544,TN,DINDIGUL,Feb-05
DINDIGUL(TN),February,2006,4560,325,538,458,TN,DINDIGUL,Feb-06
DINDIGUL(TN),February,2007,9538,1046,1383,1205,TN,DINDIGUL,Feb-07
DINDIGUL(TN),February,2010,14980,1024,1896,1501,TN,DINDIGUL,Feb-10
DINDIGUL(TN),February,2014,23250,900,1192,1092,TN,DINDIGUL,Feb-14
DINDIGUL(TN),February,2015,31350,1892,2625,2258,TN,DINDIGUL,Feb-15
DINDIGUL(TN),March,2002,19264,261,394,324,TN,DINDIGUL,Mar-02
DINDIGUL(TN),March,2003,13560,305,425,373,TN,DINDIGUL,Mar-03
DINDIGUL(TN),March,2005,5278,425,550,487,TN,DINDIGUL,Mar-05
DINDIGUL(TN),March,2006,1566,300,460,435,TN,DINDIGUL,Mar-06
DINDIGUL(TN),March,2007,10530,809,977,895,TN,DINDIGUL,Mar-07
DINDIGUL(TN),March,2010,24015,942,1226,1097,TN,DINDIGUL,Mar-10
DINDIGUL(TN),March,2014,25750,867,1200,1033,TN,DINDIGUL,Mar-14
DINDIGUL(TN),March,2015,27000,1100,1942,1521,TN,DINDIGUL,Mar-15
DINDIGUL(TN),April,2002,17640,265,368,322,TN,DINDIGUL,Apr-02
DINDIGUL(TN),April,2003,18540,442,599,519,TN,DINDIGUL,Apr-03
DINDIGUL(TN),April,2005,810,400,550,480,TN,DINDIGUL,Apr-05
DINDIGUL(TN),April,2006,1440,350,420,390,TN,DINDIGUL,Apr-06
DINDIGUL(TN),April,2007,16740,686,800,748,TN,DINDIGUL,Apr-07
DINDIGUL(TN),April,2010,18100,823,1177,1000,TN,DINDIGUL,Apr-10
DINDIGUL(TN),April,2014,21700,700,1363,1017,TN,DINDIGUL,Apr-14
DINDIGUL(TN),April,2015,24900,1312,1962,1637,TN,DINDIGUL,Apr-15
DINDIGUL(TN),May,2002,25290,270,396,341,TN,DINDIGUL,May-02
DINDIGUL(TN),May,2003,20160,409,562,493,TN,DINDIGUL,May-03
DINDIGUL(TN),May,2010,26540,754,1085,923,TN,DINDIGUL,May-10
DINDIGUL(TN),May,2014,26400,846,1823,1335,TN,DINDIGUL,May-14
DINDIGUL(TN),May,2015,34500,1546,2438,1992,TN,DINDIGUL,May-15
DINDIGUL(TN),June,2002,16920,367,508,442,TN,DINDIGUL,Jun-02
DINDIGUL(TN),June,2003,22770,469,696,598,TN,DINDIGUL,Jun-03
DINDIGUL(TN),June,2010,29200,823,1127,979,TN,DINDIGUL,Jun-10
DINDIGUL(TN),June,2014,24750,1585,2077,1831,TN,DINDIGUL,Jun-14
DINDIGUL(TN),July,2002,15930,378,564,503,TN,DINDIGUL,Jul-02
DINDIGUL(TN),July,2003,8280,579,731,664,TN,DINDIGUL,Jul-03
DINDIGUL(TN),July,2010,22400,785,1200,992,TN,DINDIGUL,Jul-10
DINDIGUL(TN),July,2014,30950,1692,3133,2413,TN,DINDIGUL,Jul-14
DINDIGUL(TN),August,2002,17840,413,672,579,TN,DINDIGUL,Aug-02
DINDIGUL(TN),August,2003,15576,554,743,638,TN,DINDIGUL,Aug-03
DINDIGUL(TN),August,2005,600,600,800,675,TN,DINDIGUL,Aug-05
DINDIGUL(TN),August,2010,22730,823,1312,1067,TN,DINDIGUL,Aug-10
DINDIGUL(TN),August,2015,33900,3000,4808,3904,TN,DINDIGUL,Aug-15
DINDIGUL(TN),September,2002,11370,439,739,642,TN,DINDIGUL,Sep-02
DINDIGUL(TN),September,2003,12373,543,780,680,TN,DINDIGUL,Sep-03
DINDIGUL(TN),September,2005,6740,575,1200,909,TN,DINDIGUL,Sep-05
DINDIGUL(TN),September,2009,20810,664,1177,932,TN,DINDIGUL,Sep-09
DINDIGUL(TN),September,2010,3800,825,1550,1188,TN,DINDIGUL,Sep-10
DINDIGUL(TN),September,2013,28350,1675,5969,3881,TN,DINDIGUL,Sep-13
DINDIGUL(TN),September,2014,30300,1283,2717,2000,TN,DINDIGUL,Sep-14
DINDIGUL(TN),September,2015,32850,1954,5138,3546,TN,DINDIGUL,Sep-15
DINDIGUL(TN),October,2002,16320,473,860,683,TN,DINDIGUL,Oct-02
DINDIGUL(TN),October,2003,13550,656,1061,886,TN,DINDIGUL,Oct-03
DINDIGUL(TN),October,2004,5700,450,913,703,TN,DINDIGUL,Oct-04
DINDIGUL(TN),October,2005,1710,850,1175,1035,TN,DINDIGUL,Oct-05
DINDIGUL(TN),October,2009,15045,1401,1981,1719,TN,DINDIGUL,Oct-09
DINDIGUL(TN),October,2013,24600,2431,6131,4962,TN,DINDIGUL,Oct-13
DINDIGUL(TN),October,2014,22500,1742,2633,2188,TN,DINDIGUL,Oct-14
DINDIGUL(TN),October,2015,37650,2638,4615,3627,TN,DINDIGUL,Oct-15
DINDIGUL(TN),November,2002,17512,492,843,698,TN,DINDIGUL,Nov-02
DINDIGUL(TN),November,2003,3330,733,1100,933,TN,DINDIGUL,Nov-03
DINDIGUL(TN),November,2004,6750,463,725,613,TN,DINDIGUL,Nov-04
DINDIGUL(TN),November,2009,18020,1602,2514,2058,TN,DINDIGUL,Nov-09
DINDIGUL(TN),November,2010,5250,1800,2450,2125,TN,DINDIGUL,Nov-10
DINDIGUL(TN),November,2013,26400,2385,5162,3792,TN,DINDIGUL,Nov-13
DINDIGUL(TN),November,2014,27000,755,2518,1636,TN,DINDIGUL,Nov-14
DINDIGUL(TN),November,2015,40500,1908,4085,2996,TN,DINDIGUL,Nov-15
DINDIGUL(TN),December,2002,19389,360,590,508,TN,DINDIGUL,Dec-02
DINDIGUL(TN),December,2003,3990,400,1315,925,TN,DINDIGUL,Dec-03
DINDIGUL(TN),December,2004,1800,450,700,630,TN,DINDIGUL,Dec-04
DINDIGUL(TN),December,2005,3120,550,1038,825,TN,DINDIGUL,Dec-05
DINDIGUL(TN),December,2009,17355,1693,2870,2263,TN,DINDIGUL,Dec-09
DINDIGUL(TN),December,2013,23700,1631,2692,2162,TN,DINDIGUL,Dec-13
DINDIGUL(TN),December,2014,27750,1471,2971,2221,TN,DINDIGUL,Dec-14
DINDIGUL(TN),December,2015,32100,1769,2865,2288,TN,DINDIGUL,Dec-15
DINDIGUL(TN)(Podis,January,2002,29020,315,1650,908,TN,DINDIGUL,Jan-02
DINDIGUL(TN)(Podis,January,2003,22225,391,1862,598,TN,DINDIGUL,Jan-03
DINDIGUL(TN)(Podis,January,2005,2240,500,2200,730,TN,DINDIGUL,Jan-05
DINDIGUL(TN)(Podis,January,2006,10290,443,2700,1413,TN,DINDIGUL,Jan-06
DINDIGUL(TN)(Podis,January,2010,39215,1217,2798,1930,TN,DINDIGUL,Jan-10
DINDIGUL(TN)(Podis,January,2014,36412,1223,2597,1910,TN,DINDIGUL,Jan-14
DINDIGUL(TN)(Podis,January,2015,25160,1450,3418,2434,TN,DINDIGUL,Jan-15
DINDIGUL(TN)(Podis,February,2002,28469,245,1418,791,TN,DINDIGUL,Feb-02
DINDIGUL(TN)(Podis,February,2003,2310,350,1900,600,TN,DINDIGUL,Feb-03
DINDIGUL(TN)(Podis,February,2005,35190,405,1068,715,TN,DINDIGUL,Feb-05
DINDIGUL(TN)(Podis,February,2006,12950,375,2100,820,TN,DINDIGUL,Feb-06
DINDIGUL(TN)(Podis,February,2007,39830,417,1150,767,TN,DINDIGUL,Feb-07
DINDIGUL(TN)(Podis,February,2010,23575,845,2533,1494,TN,DINDIGUL,Feb-10
DINDIGUL(TN)(Podis,February,2014,20000,825,1700,1329,TN,DINDIGUL,Feb-14
DINDIGUL(TN)(Podis,February,2015,25200,1383,2767,2075,TN,DINDIGUL,Feb-15
DINDIGUL(TN)(Podis,March,2002,32030,288,850,573,TN,DINDIGUL,Mar-02
DINDIGUL(TN)(Podis,March,2003,32280,358,1090,578,TN,DINDIGUL,Mar-03
DINDIGUL(TN)(Podis,March,2005,22840,350,975,710,TN,DINDIGUL,Mar-05
DINDIGUL(TN)(Podis,March,2006,5250,600,1250,975,TN,DINDIGUL,Mar-06
DINDIGUL(TN)(Podis,March,2007,40180,350,916,606,TN,DINDIGUL,Mar-07
DINDIGUL(TN)(Podis,March,2010,55030,675,1393,1114,TN,DINDIGUL,Mar-10
DINDIGUL(TN)(Podis,March,2014,20310,883,1838,1360,TN,DINDIGUL,Mar-14
DINDIGUL(TN)(Podis,March,2015,23200,1092,2123,1608,TN,DINDIGUL,Mar-15
DINDIGUL(TN)(Podis,April,2002,32130,354,929,653,TN,DINDIGUL,Apr-02
DINDIGUL(TN)(Podis,April,2003,30415,512,1177,898,TN,DINDIGUL,Apr-03
DINDIGUL(TN)(Podis,April,2005,1750,400,1100,900,TN,DINDIGUL,Apr-05
DINDIGUL(TN)(Podis,April,2006,2120,600,1500,1000,TN,DINDIGUL,Apr-06
DINDIGUL(TN)(Podis,April,2007,54620,380,999,709,TN,DINDIGUL,Apr-07
DINDIGUL(TN)(Podis,April,2010,41300,746,1508,1133,TN,DINDIGUL,Apr-10
DINDIGUL(TN)(Podis,April,2014,29000,962,1931,1446,TN,DINDIGUL,Apr-14
DINDIGUL(TN)(Podis,April,2015,20800,1262,2508,1885,TN,DINDIGUL,Apr-15
DINDIGUL(TN)(Podis,May,2002,39550,425,982,739,TN,DINDIGUL,May-02
DINDIGUL(TN)(Podis,May,2003,43700,796,1369,1138,TN,DINDIGUL,May-03
DINDIGUL(TN)(Podis,May,2010,43650,842,1588,1212,TN,DINDIGUL,May-10
DINDIGUL(TN)(Podis,May,2014,32250,1300,2031,1665,TN,DINDIGUL,May-14
DINDIGUL(TN)(Podis,May,2015,15900,1938,4500,3219,TN,DINDIGUL,May-15
DINDIGUL(TN)(Podis,June,2002,30924,712,1323,1038,TN,DINDIGUL,Jun-02
DINDIGUL(TN)(Podis,June,2003,34970,719,1335,1054,TN,DINDIGUL,Jun-03
DINDIGUL(TN)(Podis,June,2010,48390,1038,2396,1652,TN,DINDIGUL,Jun-10
DINDIGUL(TN)(Podis,June,2014,29600,1431,2123,1777,TN,DINDIGUL,Jun-14
DINDIGUL(TN)(Podis,July,2002,28841,598,1430,1006,TN,DINDIGUL,Jul-02
DINDIGUL(TN)(Podis,July,2003,18480,564,1343,971,TN,DINDIGUL,Jul-03
DINDIGUL(TN)(Podis,July,2010,65500,1065,2727,1896,TN,DINDIGUL,Jul-10
DINDIGUL(TN)(Podis,July,2014,33900,1583,4421,3008,TN,DINDIGUL,Jul-14
DINDIGUL(TN)(Podis,August,2002,16420,690,2275,1295,TN,DINDIGUL,Aug-02
DINDIGUL(TN)(Podis,August,2003,29540,354,1469,788,TN,DINDIGUL,Aug-03
